chunk_id,carrera,codigo_ramo,nombre_ramo,semestre,tipo_documento,ruta_archivo,fuente_legible,pagina_aproximada,texto
Ingenier_a_Civil_Industrial_AES500_AES500_0014,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,4,"isson.
• Distribuciones continuas: Uniforme, Exponencial, Normal y Normal Estándar.
• Aplicaciones de la Distribución Normal.
• Teorema de Chebyshev y Regla normal o empírica.
• Ley de los grandes números.
• Teorema del Limite Central.
 
Mediante las actividades de estudio personal el alumno repasa, reflexiona, practica y profundiza los conceptos, técnicas y
procedimientos de la Unidad.
5.3 Contenido: Ayudantía
N° Unidad Tema
1 Estadística Descriptiva
Tema: Estadística Descriptiva:
Actitudes
Trabajan de manera individual y/o grupal las actividades proporcionadas por los ayudantes.
1 Estadística Descriptiva
Tema: Estadística Descriptiva:
Actividades
• Resolución de guías entregadas por el docente con ejercicios prácticos, reforzando los contenidos vistos en clases.
• Utilizan planillas de cálculos y/o software estadístico para analizar un conjunto de datos de variables en estudio.
• Realizan análisis de los resultados obtenidos.
1 Estadística Descriptiva
Tema: Estadística Descriptiva
Contenidos
• Método Científico y método estadístico.
• Conceptos de población, muestra, parámetros, estadígrafos.
• Clasificación de variables.
• Tablas de distribución de frecuencias.
• Elementos de una tabla.
• Tabla de frecuencia de una variable cualitativa.
• Tabla de frecuencia de una variable cuantitativa.
• Representación gráfica de una distribución de frecuencia.
• Tipos de gráficos utilizados: de barra, circular, histograma, diagrama de caja, polígonos de frecuencia, etc.
• Medidas de Ten"
Ingenier_a_Civil_Industrial_AES500_AES500_0015,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,4,"litativa.
• Tabla de frecuencia de una variable cuantitativa.
• Representación gráfica de una distribución de frecuencia.
• Tipos de gráficos utilizados: de barra, circular, histograma, diagrama de caja, polígonos de frecuencia, etc.
• Medidas de Tendencia Central: Media, Media Ponderada, Media geométrica, Moda, Mediana.
• Otras medidas de posición No Central: Cuartiles, Deciles, Percentiles, Rango Intercuartilico.
• Medidas de Dispersión: Rango, Varianza, Desviación Estándar y Coeficiente de Variación.
• Medidas de Distribución: Coeficiente de Asimetría de Fisher, Kurtosis y Sesgo.
2 Probabilidades.
Tema: Probabilidades:
Actividades
• Resolución de guías entregadas por el docente con ejercicios prácticos, reforzando los contenidos vistos en clases.
• Utilizan planillas de cálculos y/o software estadístico para el cálculo de probabilidades.
• Realizan análisis de los resultados obtenidos.

[Página 5]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 5 de 7
2 Probabilidades.
Tema: Probabilidades:
Contenidos
• Conceptos básicos de probabilidad.
• Teoría de conjuntos e introducción a la probabilidad.
• Experimentos aleatorios.
• Evento y espacio muestral.
• Axiomas de la teoría de la probabilidad.
• Técnicas de conteo. Factorial, Combinatoria y Permutaciones
• Diagrama de Árbol.
• Tablas de Contingencia (tabla dinámica)
• Probabilidad Condicional.
• Independencia Estadística.
• Teorema de Bayes
• Probabilidad Total.
• Aplicación Teorema de Bayes.
2 Pro"
Ingenier_a_Civil_Industrial_AES500_AES500_0016,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,5,"s de conteo. Factorial, Combinatoria y Permutaciones
• Diagrama de Árbol.
• Tablas de Contingencia (tabla dinámica)
• Probabilidad Condicional.
• Independencia Estadística.
• Teorema de Bayes
• Probabilidad Total.
• Aplicación Teorema de Bayes.
2 Probabilidades.
Tema: Probabilidades:
Actitudes
Trabajan de manera individual y/o grupal las actividades proporcionadas por los ayudantes.
 
3 Variable Aleatorias.
Tema: Variable Aleatorias:
Actitudes
Trabajan de manera individual y/o grupal las actividades proporcionadas por los ayudantes.
3 Variable Aleatorias.
Tema: Variable Aleatorias:
Contenidos
• Variables aleatorias discretas y continuas.
• Distribución de probabilidad discreta y continua.
• Función de distribución acumulada.
• Esperanza y varianza matemática.
• Distribuciones discretas: Bernoulli, Binomial y Poisson.
• Distribuciones continuas: Uniforme, Exponencial, Normal y Normal Estándar.
• Aplicaciones de la Distribución Normal.
• Teorema de Chebyshev y Regla normal o empírica.
• Ley de los grandes números.
• Teorema del Limite Central.
3 Variable Aleatorias.
Tema: Variable Aleatorias:
Actividades
• Resolución de guías entregadas por el docente con ejercicios prácticos, reforzando los contenidos vistos en clases.
• Utilizan planillas de cálculos y/o software estadístico para el calculo de probabilidades de variables discretas.
• Utilizan planillas de cálculos y/o software estadístico para el calculo de probabilidades de variables continuas.
• Utilizan planillas de cálcul"
Ingenier_a_Civil_Industrial_AES500_AES500_0017,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,5,"lanillas de cálculos y/o software estadístico para el calculo de probabilidades de variables discretas.
• Utilizan planillas de cálculos y/o software estadístico para el calculo de probabilidades de variables continuas.
• Utilizan planillas de cálculos y/o software estadístico para el cálculo de probabilidades de variables que distribuyen normal.
• Realizan análisis de los resultados obtenidos.
 6. ESTRATEGIAS METODOLÓGICAS
Los métodos de enseñanza utilizados en la asignatura son los siguientes:
Método tradicional: a través de este método, el docente informa a los estudiantes sobre diversos saberes (conceptuales, procedimentales y
actitudinales) mediante clases expositivas y demostraciones, complementadas por libros de texto.
Método facilitador de la comprensión: a través de este método, el docente ayuda a los estudiantes a construir significado para comprender ideas y
procesos claves; los guía en discusiones en torno a problemas complejos, textos, casos, proyectos o situaciones mediante el cuestionamiento, el
establecimiento de pruebas y la reflexión sobre procesos.
Método de revisión del desempeño: a través de este método, el docente genera las condiciones necesarias para el desarrollo de las habilidades del
estudiante y permite que este se desempeñe autónomamente en diversos contextos de aprendizaje. De igual modo, el docente establece resultados de
aprendizaje claros en torno al desempeño del estudiante y supervisa, a través del modelamiento y la retroalimentación, el des"
Ingenier_a_Civil_Industrial_AES500_AES500_0018,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,5,"que este se desempeñe autónomamente en diversos contextos de aprendizaje. De igual modo, el docente establece resultados de
aprendizaje claros en torno al desempeño del estudiante y supervisa, a través del modelamiento y la retroalimentación, el desarrollo de las habilidades.
El método que predomina en la asignatura es método tradicional, donde el docente informa a los estudiantes sobre diversos saberes a través de clases
expositivas, complementadas por recursos de aprendizajes. No obstante, este énfasis teórico se complementa con actividades de análisis y discusión frente
a análisis de casos, reflejado en un diálogo permanente que permita la reflexión y valoración sobre distintos puntos de vista. 
En la práctica esto se traduce en:
• Clases expositivas presenciales propiciando la participación de los estudiantes, con apoyo de material concreto disponible en el aula virtual de la
asignatura.
• Clases de ejercicios, en donde el estudiante apoyado por el ayudante resuelve ejercicios propuestos.
• En el curso se preferirá la conceptualización de los contenidos y la interpretación de los resultados antes que las deducciones matemáticas.
• Se presentarán situaciones de análisis, de descripción y aplicaciones de los elementos estadísticos, la realización del análisis será utilizando herramientas
básicas de softwares (Excel y/o R). 
Aula virtual
Para el desarrollo del curso, se contará con un aula virtual cuyo objetivo es compartir y retroalimentar el trabajo de la asignatura media"
Ingenier_a_Civil_Industrial_AES500_AES500_0019,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,5,"cos, la realización del análisis será utilizando herramientas
básicas de softwares (Excel y/o R). 
Aula virtual
Para el desarrollo del curso, se contará con un aula virtual cuyo objetivo es compartir y retroalimentar el trabajo de la asignatura mediante el envío de
material complementario, guías de ejercicios y ejemplares de cátedras aplicadas en semestre anteriores. Además, a través de ella dar aviso de procesos
administrativos del curso como, fechas, temarios, instrucciones, etc.
Nota 1: Es importante considerar que al menos la clase de ayudantía debe ser dictada en Laboratorio de Computación o GYM con el estándar de un equipo
por estudiante
 
 7. EVALUACIÓN
    7.1. PONDERACIONES
Régimen Ponderación Componente % Componente Subcomponente % Subcomponente

[Página 6]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 6 de 7
TODOS 22-1
EXAMEN 30 EXAMEN 100
CATEDRA 50
CATEDRA DIAGNOSTICO 0
CATEDRA 1 50
CATEDRA 2 50
CATEDRA RECUPERATIVA 50
EJERCICIO 20
EJERCICIO 1 33.33
EJERCICIO 2 33.33
EJERCICIO 3 33.33
    7.2. ESTRATEGIA EVALUATIVA
Componente
Evaluativo
Resultado(s) de
Aprendizaje
Unidad que
se evalúa
Procedimiento
Evaluativo
Instrumento
Evaluativo
CATEDRA 1 RAA1, RAA2, RAA3, RAA4 1,2 Situación tipo prueba mixta Pauta de evaluación
CATEDRA 2 RAA5, RAA6, RAA7, RAA8 2,3 Situación tipo prueba mixta Pauta de evaluación
CATEDRA RECUPERATIVA RAA1, RAA2, RAA3, RAA4, RAA5, RAA6, RAA7, RAA8 1,2,3 Situación tipo prueba mixta Pauta de evaluación
EJERCICIO 1 RA"
Ingenier_a_Civil_Industrial_AES500_AES500_0020,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,6,"ba mixta Pauta de evaluación
CATEDRA 2 RAA5, RAA6, RAA7, RAA8 2,3 Situación tipo prueba mixta Pauta de evaluación
CATEDRA RECUPERATIVA RAA1, RAA2, RAA3, RAA4, RAA5, RAA6, RAA7, RAA8 1,2,3 Situación tipo prueba mixta Pauta de evaluación
EJERCICIO 1 RAA1, RAA2, RAA3, RAA9 1 Ejercicio Pauta de evaluación
EJERCICIO 2 RAA4, RAA5, RAA9 2 Ejercicio Pauta de evaluación
EJERCICIO 3 RAA6, RAA7, RAA8, RAA9 3 Ejercicio Pauta de evaluación
EXAMEN RAA1, RAA2, RAA3, RAA4, RAA5, RAA6, RAA7, RAA8 1,2,3 Situación tipo prueba mixta Pauta de evaluación
    7.3. DESCRIPCIÓN DE LA ESTRATEGIA EVALUATIVA Y NORMATIVA
La asignatura Probabilidad y Estadística evalúa los resultados de aprendizaje previamente declarados mediante las siguientes instancias:
Formativa: Durante el desarrollo del curso, el docente orienta el proceso de aprendizaje de los estudiantes mediante diferentes técnicas de enseñanza.
Algunas de estas técnicas son: observación directa, análisis de problemas, interrogaciones didácticas, entre otras. El uso de estas permite a los estudiantes
identificar y analizar las fortalezas y debilidades que presentan durante el semestre.
Sumativa: La asignatura contempla dos cátedras, tres ejercicios y un examen. Para cada una de las cátedras y el examen, existe, en el aula virtual de la
asignatura, una tabla de especificaciones que sintetiza los componentes de cada evaluación (unidades temáticas, resultados de aprendizaje, tipo de
procedimiento evaluativo y bibliografía).
Normativa de la evaluació"
Ingenier_a_Civil_Industrial_AES500_AES500_0021,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,6,"n, existe, en el aula virtual de la
asignatura, una tabla de especificaciones que sintetiza los componentes de cada evaluación (unidades temáticas, resultados de aprendizaje, tipo de
procedimiento evaluativo y bibliografía).
Normativa de la evaluación:
• Esta asignatura contempla eximición
• El plagio o copia en toda instancia evaluada implica calificación mínima (nota 1.0)
• La devolución de la calificación y retroalimentación debe realizarla el docente en un plazo máximo de 15 días desde la aplicación de la evaluación.
En el caso que el estudiante no reciba retroalimentación o presente desacuerdos a la corrección, deberá solicitarla formalmente a través de una carta vía
correo electrónico al docente con copia al Coordinador de área Estadística del Instituto de Matemática, Física y Estadística - IMFE.
En el caso que el estudiante considere que la evaluación contempla errores o vicios en su corrección, podrá solicitar al director o coordinador del área
estadística del IMFE una revisión de la evaluación. El juicio del coordinador de área del IMFE, concordado previamente con el docente a cargo o con otros
docentes de la misma asignatura si lo estimare necesario, será reconocido como evaluación definitiva.
En este curso las evaluaciones son:
1.1 Ejercicios (Talleres)
Se realizan 3 ejercicios:
• Ejercicio 1: Serie de preguntas de desarrollo (RAA: 1, 2, 3 y 9)
• Ejercicio 2: Serie de preguntas de desarrollo (RAA: 4, 5 y 9)
• Ejercicio 3: Serie de preguntas de desarrollo (RAA: 6, 7"
Ingenier_a_Civil_Industrial_AES500_AES500_0022,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,6,"nes son:
1.1 Ejercicios (Talleres)
Se realizan 3 ejercicios:
• Ejercicio 1: Serie de preguntas de desarrollo (RAA: 1, 2, 3 y 9)
• Ejercicio 2: Serie de preguntas de desarrollo (RAA: 4, 5 y 9)
• Ejercicio 3: Serie de preguntas de desarrollo (RAA: 6, 7, 8 y 9)
Con respecto a los ejercicios, es importante señalar que estas son instancias de trabajo colaborativo realizadas en clases de ayudantía, apoyados de
herramientas del software Excel o R, y que su objetivo principal es acercar al estudiante al desarrollo de problemas que debe enfrentar en las cátedras y en
el examen.
 
1.2 Cátedras y Examen
Se realizan 2 cátedras y un examen
• Catedra 1: Prueba mixta que contempla los contenidos de la Unidad I y II, (RAA: 1, 2, 3 y 4)
• Catedra 2: Prueba mixta que contempla los contenidos de la Unidad II y III (RAA: 5, 6, 7 y 8)
• Examen: Prueba mixta que contempla los contenidos de Unidad I, II y III, (RAA: todos los de la asignatura)
 
1.3 Cátedra recuperativa
Este curso posee una cátedra recuperativa, que permite al estudiante reemplazar solo una de las cátedras declaradas en las ponderaciones de la
asignatura.
Consideraciones:
• La calificación que obtenga el estudiante en la instancia de recuperación será considerada, si y sólo sí, es superior a alguna de las calificaciones que haya
logrado previamente.
• La cátedra recuperativa se rinde en una fecha establecida en el calendario de evaluaciones del curso.
• Las únicas evaluaciones que se pueden recuperar son las cátedras.
• Los ejercic"
Ingenier_a_Civil_Industrial_AES500_AES500_0023,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,6,"ior a alguna de las calificaciones que haya
logrado previamente.
• La cátedra recuperativa se rinde en una fecha establecida en el calendario de evaluaciones del curso.
• Las únicas evaluaciones que se pueden recuperar son las cátedras.
• Los ejercicios, examen, talleres, laboratorios y cátedra recuperativa no son recuperables, excepto en aquellos casos que establece el reglamento del
alumno.
Condiciones:
El estudiante podrá rendir esta cátedra recuperativa si cumple con las condiciones siguientes (ambas):
• Debe registrar al menos un 50% de asistencia a clases (incluyendo clases de cátedra, ayudantía y/o laboratorios), en la semana anterior en la que se
aplica la cátedra recuperativa. Esta condición no aplica a estudiantes del régimen Executive.
• Haber rendido todas las cátedras en las fechas correspondientes o haber justificado su inasistencia a una cátedra de acuerdo al reglamento del alumno.
 
Sobre Eximición de Examen
Este curso contempla eximición. Un estudiante podrá eximirse de rendir examen si tiene un promedio ponderado mayor o igual a 5,5, calculado después de
haber rendido la catedra recuperativa. Se registrará como nota de examen del alumno el promedio ponderado, que se calcula como:
Nota Examen = (promedio de cátedras*0,5 + promedio ejercicio*0,2)/0,7
 
 8. RECURSOS DE APRENDIZAJE
    8.1 BIBLIOGRAFÍA BÁSICA

[Página 7]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 7 de 7
Autor(es) Año Título Lugar Editorial Ejemplares Estado LINK"
Ingenier_a_Civil_Industrial_AES500_AES500_0024,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,6,"as*0,5 + promedio ejercicio*0,2)/0,7
 
 8. RECURSOS DE APRENDIZAJE
    8.1 BIBLIOGRAFÍA BÁSICA

[Página 7]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 7 de 7
Autor(es) Año Título Lugar Editorial Ejemplares Estado LINK
Canavos, George C -
Urbina  Medal,
Edmundo Gerardo
1988 Probabilidad y estadistica MEXICO MCGRAW-HILL 127 Titulo
Alternativo
https://recursos-electronicos.udla.
cl:2190/es/ereader/udlacl/44558?pag
e=1
Montgomery,  Douglas
C - Runger, George C 1996 Probabilidad  y  estadistica
aplicadas  a  la  ingenieria MEXICO MCGRAW-HILL
INTERAMERICANA 26 Titulo
Alternativo
https://recursos-electronicos.udla.
cl:2190/es/ereader/udlacl/128557
Montgomery,  Douglas
C. - Runger, George C 2002 Probabilidad  y  estadistica
aplicadas  a  la  ingenieria MEXICO LIMUSA 74
Walpole,  Ronald  E  -
Myers, Raymond H 1992 Probabilidad y estadistica MEXICO MCGRAW-HILL 67
Webster,  Allen  L  -
Garcia, Yelka Maria 2000 Estadistica  aplicada  a  los
negocios y la economia
SANTAFE  DE
BOGOTA
MCGRAW-HILL
INTERAMERICANA 112 Titulo
Alternativo
https://recursos-electronicos.udla.
cl:2190/es/ereader/udlacl/101921?pa
ge=1
    8.2 BIBLIOGRAFÍA COMPLEMENTARIA
Autor(es) Año Título Lugar Editorial ISBN
Garcia Perez, Alfonso 2008 Estadistica aplicada con R MADRID UNIVERSIDAD NACIONAL DE
EDUCACION A DISTANCIA
Garcia Perez, Alfonso 2010 Estadistica basica con R MADRID UNIVERSIDAD NACIONAL DE
EDUCACION A DISTANCIA
Levin, Richard I - Rubin,
David S 2010 Estadistica  para  adminis"
Ingenier_a_Civil_Industrial_AES500_AES500_0025,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,7,"Estadistica aplicada con R MADRID UNIVERSIDAD NACIONAL DE
EDUCACION A DISTANCIA
Garcia Perez, Alfonso 2010 Estadistica basica con R MADRID UNIVERSIDAD NACIONAL DE
EDUCACION A DISTANCIA
Levin, Richard I - Rubin,
David S 2010 Estadistica  para  administracion  y
economia MEXICO PEARSON EDUCACION
Mendenhall,  William  -
Beaver,  Robert  J 2015 Introduccion a la probabilidad y estadistic MEXICO CENGAGE LEARNING
    8.3 RECURSOS INFORMÁTICOS
Descripción Link Validación
lataforma de aprendizaje interactivo del software estadístico R, con varios
niveles https://www.datacamp.com/ 23/01/2019
Curso de Excel Básico - Intermedio, Dostin Hurtado https://dostinhurtado.com/site/Categoria/curs
os/excel-basico-intermedio/ 23/01/2019
Sitio de la interface gráfica para R, llamada Rcommander. http://www.rcommander.com/ 22/01/2018
Manual R commander - UV https://www.uv.es/conesa/CursoR/material/Manu
al-R-commander.pdf 22/01/2018
    8.4 MATERIAL COMPLEMENTARIO
• Se utilizarán las versiones libres del software estadístico R y el paquete R-Commander.
• Se utilizará versiones de Microsoft Office Excel 2010 y superiores.
• Se utilizarán apuntes y guías de ejercicios disponibles y descargables desde el Aula virtual.
• Se utilizará material de apoyo propuesto por el docente de la asignatura
 
Notas al Pie:"
Ingenier_a_Civil_Industrial_AES500_AES500_0026,Ingeniería Civil Industrial,AES500,PROBABILIDAD Y ESTADÍSTICA,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/AES500.pdf,PROBABILIDAD Y ESTADÍSTICA (AES500) — AES500.pdf,7,"to por el docente de la asignatura
 
Notas al Pie:"
Ingenier_a_Civil_Industrial_EIN811_EIN811_0000,Ingeniería Civil Industrial,EIN811,PROCESOS DE NEGOCIOS,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/EIN811.pdf,PROCESOS DE NEGOCIOS (EIN811) — EIN811.pdf,1,"[Página 1]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 1 de 4
FAC.  DE  INGENIERÍA  Y  NEGOCIOS,
INGENIERÍA  
Programa: EIN811 
PROCESOS DE NEGOCIOS 
Versión: 202310 
PROGRAMA DE ASIGNATURA: PROCESOS DE NEGOCIOS - EIN811.
1. IDENTIFICACIÓN DE LA ASIGNATURA
Sigla EIN811 
Nombre PROCESOS DE NEGOCIOS 
Créditos Totales (SCUDLA) 5 
Vigencia de la Asignatura Desde 202310 
Última Actualización 07/03/2023 
Modalidad Educativa E-SUPPORT 
Régimen Asignatura DIURNO, VESPERTINO, EXECUTIVE 
Requisito ( AES500 ) 
DISTRIBUCIÓN DE HORAS TOTALES DE LA ASIGNATURA
 
Cátedra Laboratorio Ayudantía Taller Prácticas Trabajo
Personal
Trabajo Personal en
Entornos Virtuales Total
36 18 0 0 0 90 0 144 
 2. DESCRIPCIÓN DE LA ASIGNATURA
El foco de este curso está en la transformación del negocio y el rol que cumplen los procesos y las tecnologías de información como agentes de cambio.
Muchos cambios organizacionales significativos en los años recientes han estado basados en la incorporación e integración de tecnología a distintos niveles
de la organización. Esto ha permitido diseñar nuevas prácticas de trabajo y transformar las relaciones entre cliente y proveedor a través de nuevas formas
de comunicación. Todos estos cambios han tenido un impacto importante en la efectividad organizacional, así como en la forma en la cual se manejan las
organizaciones hoy en día. Este curso examina preferentemente estos temas desde la perspectiva de procesos, discutiendo los aspectos est"
Ingenier_a_Civil_Industrial_EIN811_EIN811_0001,Ingeniería Civil Industrial,EIN811,PROCESOS DE NEGOCIOS,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/EIN811.pdf,PROCESOS DE NEGOCIOS (EIN811) — EIN811.pdf,1,"han tenido un impacto importante en la efectividad organizacional, así como en la forma en la cual se manejan las
organizaciones hoy en día. Este curso examina preferentemente estos temas desde la perspectiva de procesos, discutiendo los aspectos estratégicos y
tecnológicos asociados a ésta.
El curso considera además el que los alumnos desarrollen una propuesta de mejoramiento en un proceso de negocios, de forma que apliquen los conceptos
y técnicas adquiridos durante el curso. De esta forma se propician habilidades de trabajo en equipo, autoaprendizaje, expresión efectiva y foco en
el cliente.
Esta asignatura posee sello PÚLSAR dado su carácter teórico-práctico.
 
 3. RESULTADOS DE APRENDIZAJE
Resultados  de
Aprendizaje Descripción
RAA1 Formular una visión sistémica de la organización: estrategia, procesos y tecnología.
RAA2 Identificar oportunidades de diseño de procesos en un marco metodológico.
RAA3 Diseñar modelos de procesos de negocios.
RAA4 Relacionar sistemas de información de apoyo a procesos de negocio.
RAA5 Describir el rol de los procesos en las organizaciones y la relación del diseño de procesos con la estrategia.
RAA6 Rediseñar procesos de negocios mediante el uso de las mejores prácticas de la industria.
RAA7 Especificar un nuevo diseño de procesos en notación estándar BPMN.
RAA8 Describir los principios y fundamentos de la calidad en procesos.
RAA9 Relacionar tecnologías de información con procesos clave en las organizaciones.
RAA10 Demostrar una actitud resp"
Ingenier_a_Civil_Industrial_EIN811_EIN811_0002,Ingeniería Civil Industrial,EIN811,PROCESOS DE NEGOCIOS,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/EIN811.pdf,PROCESOS DE NEGOCIOS (EIN811) — EIN811.pdf,1,"ificar un nuevo diseño de procesos en notación estándar BPMN.
RAA8 Describir los principios y fundamentos de la calidad en procesos.
RAA9 Relacionar tecnologías de información con procesos clave en las organizaciones.
RAA10 Demostrar una actitud responsable hacia las exigencias propias de la asignatura.
RAA11 Diseñar e implementar planes de trabajo que permitan cumplir en objetivo de una tarea propuesta en la asignatura.
RAA12 Identificar fortalezas y aspectos a mejorar entre los miembros de los equipos en los que trabajaran en el proyecto de la asignatura
RAA13 Evaluar y retroalimentar fortalezas y aspectos a mejorar entre los miembros de los equipos que trabajaran en el proyecto de la
asignatura.
RAA14 Identificar las necesidades de un eventual cliente, con el fin de satisfacer sus requerimientos, a través de metodologías y
estrategias propias de la carrera
RAA15 Crear soluciones o alternativas coherentes y que respondan a las necesidades de un trabajo académico o de un eventual cliente
RAA16 Desarrollar ideas en torno a un tema central de manera analítica, sintética y crítica.
RAA17 Relacionar los contenidos vistos en clases con su propia experiencia o conocimientos previos, en el contexto de su formación
universitaria.
 4. APORTES AL PERFIL DE EGRESO
Los aportes al perfil de egreso de las asignaturas transversales deben ser verificados en la matriz de tributación. 
 5. CONTENIDOS, ACTIVIDADES Y ACTITUDES
5.1 Contenido: Cátedra
N° Unidad Tema
1 Introducción a la Gestión e"
Ingenier_a_Civil_Industrial_EIN811_EIN811_0003,Ingeniería Civil Industrial,EIN811,PROCESOS DE NEGOCIOS,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/EIN811.pdf,PROCESOS DE NEGOCIOS (EIN811) — EIN811.pdf,1,"RTES AL PERFIL DE EGRESO
Los aportes al perfil de egreso de las asignaturas transversales deben ser verificados en la matriz de tributación. 
 5. CONTENIDOS, ACTIVIDADES Y ACTITUDES
5.1 Contenido: Cátedra
N° Unidad Tema
1 Introducción a la Gestión e
Innovación en Procesos.
Introducción a la Gestión e Innovación en Procesos
• Introducción al Curso.
• Motivación: Productividad.
• Metodología para el Diseño de Procesos.

[Página 2]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 2 de 4
2  Introducción  a
Organizaciones.
Introducción a Organizaciones
• Definición de Estrategia.
• Introducción al Modelo de Negocio.
• Alineamiento Estratégico.
• Visión Sistémica de la Organización.
• Introducción a Arquitectura Empresarial.
• Arquitectura de Procesos.
3 Modelamiento de Procesos
de Negocio.
Modelamiento de Procesos de Negocio
• Fundamentos del Modelamiento de Procesos de Negocio.
• Introducción a los elementos del Modelamiento de Procesos de Negocio.
• Modelamiento de Sub-Procesos y procesos sincrónicos.
• Notaciones formales de diseño de procesos (BPMN, EPC, iDEF0).
4 Principios de Innovación en
Procesos.
Principios de Innovación en Procesos
• Introducción a la mejora de Procesos.
• Análisis y Mejora de Procesos.
• Modelos de Referencia de procesos.
5 Principios y Fundamentos de
la Calidad en procesos.
Principios y Fundamentos de la Calidad en procesos
• Introducción a calidad en procesos.
• Metodologías de Control de Calidad (TQM, Six Sigma, Lean).
• M"
